,index,IP,date,request,res_code,search_engine,os,time
3076,3077.0,10.131.0.1,30/Nov/2017,POST /process.php HTTP/1.1,302,Yahoo,Apple macOS,17:15:38
3077,3078.0,10.128.2.1,30/Nov/2017,GET /profile.php?user=m.r.saurov HTTP/1.1,200,Lycos,Google's Android OS,17:15:39
3078,3079.0,10.128.2.1,30/Nov/2017,GET /js/chart.min.js HTTP/1.1,200,bing,Microsoft Windows,17:15:40
3079,3080.0,10.130.2.1,30/Nov/2017,GET /js/jquery.min.js HTTP/1.1,200,Google,Linux Operating System,17:15:40
3080,3081.0,10.129.2.1,30/Nov/2017,GET /profile.php?user=Tasnim_1610007 HTTP/1.1,200,Yahoo,Microsoft Windows,17:15:46
3081,3082.0,10.128.2.1,30/Nov/2017,GET /edit.php?name=m.r.saurov HTTP/1.1,200,Lycos,Linux Operating System,17:15:46
3082,3083.0,10.129.2.1,30/Nov/2017,GET /contest.php HTTP/1.1,200,Google,Microsoft Windows,17:16:00
3083,3084.0,10.129.2.1,30/Nov/2017,POST /process.php HTTP/1.1,302,Yandex,Apple iOS,17:16:01
3084,3085.0,10.129.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,bing,Apple iOS,17:16:02
3085,3086.0,10.129.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Yahoo,Apple iOS,17:16:05
3086,3087.0,10.130.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,Lycos,Microsoft Windows,17:16:08
3087,3088.0,10.129.2.1,30/Nov/2017,GET /js/vendor/moment.min.js HTTP/1.1,200,Google,Google's Android OS,17:16:13
3088,3089.0,10.129.2.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Yandex,Linux Operating System,17:16:13
3089,3090.0,10.131.0.1,30/Nov/2017,POST /update.php HTTP/1.1,200,Yahoo,Apple iOS,17:16:26
3090,3091.0,10.131.2.1,30/Nov/2017,GET /profile.php?user=m.r.saurov HTTP/1.1,200,Lycos,Linux Operating System,17:16:32
3091,3092.0,10.131.2.1,30/Nov/2017,GET /contest.php HTTP/1.1,200,Yahoo,Google's Android OS,17:16:40
3092,3093.0,10.131.2.1,30/Nov/2017,GET /contest.php HTTP/1.1,200,Lycos,Google's Android OS,17:16:44
3093,3094.0,10.130.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,bing,Apple iOS,17:16:50
3094,3095.0,10.131.2.1,30/Nov/2017,GET /contest.php HTTP/1.1,200,Yahoo,Linux Operating System,17:16:52
3095,3096.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,bing,Linux Operating System,17:16:54
3096,3097.0,10.131.2.1,30/Nov/2017,GET /details.php?id=41 HTTP/1.1,302,Google,Apple iOS,17:16:57
3097,3098.0,10.129.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,bing,Apple iOS,17:16:57
3098,3099.0,10.131.2.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Google,Google's Android OS,17:17:01
3099,3100.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yandex,Microsoft Windows,17:17:17
3100,3101.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yandex,Linux Operating System,17:17:19
3101,3102.0,10.131.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,bing,Linux Operating System,17:17:24
3102,3103.0,10.131.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Lycos,Apple macOS,17:17:25
3103,3104.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yandex,Apple macOS,17:17:30
3104,3105.0,10.131.0.1,30/Nov/2017,GET /details.php?id=43 HTTP/1.1,200,Yandex,Linux Operating System,17:17:32
3105,3106.0,10.131.2.1,30/Nov/2017,GET /profile.php?user=samin_1610002 HTTP/1.1,200,Lycos,Linux Operating System,17:17:35
3106,3107.0,10.131.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Google,Apple iOS,17:17:43
3107,3108.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,bing,Google's Android OS,17:17:47
3108,3109.0,10.131.2.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Lycos,Apple iOS,17:18:02
3109,3110.0,10.131.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Google,Apple iOS,17:18:14
3110,3111.0,10.131.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Google,Apple macOS,17:18:20
3111,3112.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Google,Apple iOS,17:18:23
3112,3113.0,10.131.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Yahoo,Microsoft Windows,17:18:31
3113,3114.0,10.129.2.1,30/Nov/2017,GET / HTTP/1.1,302,Yandex,Microsoft Windows,17:18:42
3114,3115.0,10.129.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,bing,Apple iOS,17:18:43
3115,3116.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Lycos,Microsoft Windows,17:18:44
3116,3117.0,10.129.2.1,30/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Yahoo,Apple macOS,17:18:45
3117,3118.0,10.131.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Lycos,Linux Operating System,17:18:49
3118,3119.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302,bing,Linux Operating System,17:20:02
3119,3120.0,10.131.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Yandex,Google's Android OS,17:20:02
3120,3121.0,10.130.2.1,30/Nov/2017,POST /process.php HTTP/1.1,302,Lycos,Microsoft Windows,17:20:07
3121,3122.0,10.130.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yahoo,Microsoft Windows,17:20:07
3122,3123.0,10.130.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Google,Microsoft Windows,17:20:11
3123,3124.0,10.131.2.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=Tasnim_1610007 HTTP/1.1,200,Yahoo,Apple iOS,17:20:29
3124,3125.0,10.130.2.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,bing,Apple iOS,17:20:45
3125,3126.0,10.130.2.1,30/Nov/2017,GET /details.php?name=Another%20Multiplication%20Game&cod=16 HTTP/1.1,200,Yandex,Apple macOS,17:20:59
3126,3127.0,10.128.2.1,30/Nov/2017,GET /profile.php?user=Tasnim_1610007 HTTP/1.1,200,bing,Linux Operating System,17:20:59
3127,3128.0,10.128.2.1,30/Nov/2017,GET /js/jquery.min.js HTTP/1.1,200,Yandex,Microsoft Windows,17:21:00
3128,3129.0,10.129.2.1,30/Nov/2017,GET /js/chart.min.js HTTP/1.1,200,Google,Apple macOS,17:21:00
3129,3130.0,10.131.0.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,bing,Apple iOS,17:21:06
3130,3131.0,10.131.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Lycos,Apple macOS,17:21:25
3131,3132.0,10.131.2.1,30/Nov/2017,GET /img/ruet.png HTTP/1.1,200,Google,Apple macOS,17:21:26
3132,3133.0,10.130.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,302,Yahoo,Apple macOS,17:22:35
3133,3134.0,10.131.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,bing,Apple iOS,17:22:36
3134,3135.0,10.131.0.1,30/Nov/2017,GET / HTTP/1.1,302,Yandex,Microsoft Windows,17:23:42
3135,3136.0,10.130.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Lycos,Google's Android OS,17:23:42
3136,3137.0,10.131.0.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Lycos,Apple iOS,17:23:43
3137,3138.0,10.130.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Lycos,Linux Operating System,17:23:43
3138,3139.0,10.131.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,200,bing,Linux Operating System,17:23:43
3139,3140.0,10.130.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,200,Google,Google's Android OS,17:23:44
3140,3141.0,10.128.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,200,Lycos,Google's Android OS,17:23:44
3141,3142.0,10.131.0.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,bing,Linux Operating System,17:23:44
3142,3143.0,10.131.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Yahoo,Microsoft Windows,17:23:44
3143,3144.0,10.130.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Yandex,Apple iOS,17:23:45
3144,3145.0,10.131.2.1,30/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Google,Apple macOS,17:23:50
3145,3146.0,10.131.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Yandex,Apple macOS,17:23:59
3146,3147.0,10.131.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,302,Yahoo,Microsoft Windows,17:24:03
3147,3148.0,10.131.0.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Yandex,Microsoft Windows,17:24:03
3148,3149.0,10.131.0.1,30/Nov/2017,POST /process.php HTTP/1.1,302,bing,Apple iOS,17:24:20
3149,3150.0,10.131.0.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Yandex,Apple macOS,17:24:20
3150,3151.0,10.131.0.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=dhruba_1603088 HTTP/1.1,200,Yandex,Linux Operating System,17:24:35
3151,3152.0,10.129.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Lycos,Microsoft Windows,17:24:47
3152,3153.0,10.130.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yandex,Apple iOS,17:25:21
3153,3154.0,10.130.2.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Google,Microsoft Windows,17:25:43
3154,3155.0,10.130.2.1,30/Nov/2017,GET /contestsubmission.php?id=16&page=2 HTTP/1.1,200,Yandex,Google's Android OS,17:25:51
3155,3156.0,10.131.0.1,30/Nov/2017,GET / HTTP/1.1,302,Yahoo,Linux Operating System,17:25:53
3156,3157.0,10.131.0.1,30/Nov/2017,GET /login.php HTTP/1.1,200,bing,Apple macOS,17:25:55
3157,3158.0,10.130.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,200,bing,Apple macOS,17:25:56
3158,3159.0,10.131.0.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Lycos,Linux Operating System,17:25:56
3159,3160.0,10.129.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,bing,Microsoft Windows,17:25:56
3160,3161.0,10.128.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,200,bing,Apple macOS,17:25:56
3161,3162.0,10.130.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Lycos,Linux Operating System,17:25:56
3162,3163.0,10.131.0.1,30/Nov/2017,GET /css/style.css HTTP/1.1,200,Google,Microsoft Windows,17:25:56
3163,3164.0,10.129.2.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,bing,Microsoft Windows,17:25:56
3164,3165.0,10.130.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yandex,Microsoft Windows,17:25:56
3165,3166.0,10.128.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Google,Apple macOS,17:25:57
3166,3167.0,10.129.2.1,30/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Google,Apple iOS,17:26:02
3167,3168.0,10.130.2.1,30/Nov/2017,GET /details.php?id=42 HTTP/1.1,200,Lycos,Microsoft Windows,17:26:21
3168,3169.0,10.128.2.1,30/Nov/2017,GET /contest.php HTTP/1.1,200,Yandex,Apple iOS,17:26:58
3169,3170.0,10.128.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Google,Microsoft Windows,17:27:05
3170,3171.0,10.128.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,bing,Linux Operating System,17:27:13
3171,3172.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Lycos,Apple iOS,17:29:04
3172,3173.0,10.131.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,bing,Apple iOS,17:29:18
3173,3174.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yahoo,Microsoft Windows,17:29:28
3174,3175.0,10.129.2.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=dhruba_1603088 HTTP/1.1,200,Lycos,Apple macOS,17:29:47
3175,3176.0,10.129.2.1,30/Nov/2017,POST /process.php HTTP/1.1,302,bing,Apple iOS,17:29:55
3176,3177.0,10.129.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Yandex,Microsoft Windows,17:29:55
3177,3178.0,10.129.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Google,Apple iOS,17:30:04
3178,3179.0,10.131.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,bing,Apple macOS,17:30:28
3179,3180.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Lycos,Linux Operating System,17:30:51
3180,3181.0,10.131.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,bing,Microsoft Windows,17:30:59
3181,3182.0,10.131.2.1,30/Nov/2017,GET /img/ruet.png HTTP/1.1,200,Yahoo,Apple macOS,17:31:00
3182,3183.0,10.131.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Yahoo,Apple iOS,17:31:40
3183,3184.0,10.131.0.1,30/Nov/2017,GET /details.php?id=42 HTTP/1.1,200,Google,Google's Android OS,17:31:43
3184,3185.0,10.131.0.1,30/Nov/2017,GET /login.php?value=fail HTTP/1.1,200,Lycos,Linux Operating System,17:36:04
3185,3186.0,10.128.2.1,30/Nov/2017,GET /login.php?value=fail HTTP/1.1,200,Lycos,Apple iOS,17:36:56
3186,3187.0,10.128.2.1,30/Nov/2017,GET /login.php?value=fail HTTP/1.1,200,bing,Apple macOS,17:39:06
3187,3188.0,10.128.2.1,30/Nov/2017,POST /process.php HTTP/1.1,302,Lycos,Apple macOS,17:42:02
3188,3189.0,10.128.2.1,30/Nov/2017,GET /login.php?value=fail HTTP/1.1,200,Lycos,Apple macOS,17:42:05
3189,3190.0,10.130.2.1,30/Nov/2017,GET /contest.php HTTP/1.1,200,bing,Google's Android OS,17:44:41
3190,3191.0,10.130.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Google,Microsoft Windows,17:44:44
3191,3192.0,10.128.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,302,bing,Microsoft Windows,17:44:52
3192,3193.0,10.131.2.1,30/Nov/2017,GET / HTTP/1.1,302,bing,Google's Android OS,17:44:55
3193,3194.0,10.131.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Lycos,Apple macOS,17:44:56
3194,3195.0,10.131.2.1,30/Nov/2017,POST /process.php HTTP/1.1,302,Google,Apple macOS,17:45:01
3195,3196.0,10.131.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Yahoo,Apple iOS,17:45:06
3196,3197.0,10.130.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Google,Microsoft Windows,17:45:10
3197,3198.0,10.131.2.1,30/Nov/2017,GET /contest.php HTTP/1.1,200,bing,Apple iOS,17:45:13
3198,3199.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,bing,Apple iOS,17:45:15
3199,3200.0,10.131.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,bing,Linux Operating System,17:45:23
3200,3201.0,10.130.2.1,30/Nov/2017,GET /contest.php HTTP/1.1,200,bing,Microsoft Windows,17:45:31
3201,3202.0,10.131.0.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Lycos,Google's Android OS,17:45:40
3202,3203.0,10.131.2.1,30/Nov/2017,GET /contest.php HTTP/1.1,200,Yandex,Microsoft Windows,17:45:43
3203,3204.0,10.131.0.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Yahoo,Apple iOS,17:45:44
3204,3205.0,10.131.0.1,30/Nov/2017,GET /details.php?id=43 HTTP/1.1,200,Yahoo,Linux Operating System,17:45:44
3205,3206.0,10.131.0.1,30/Nov/2017,GET /contest.php HTTP/1.1,200,Google,Google's Android OS,17:45:47
3206,3207.0,10.131.0.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Google,Apple iOS,17:45:49
3207,3208.0,10.131.2.1,30/Nov/2017,GET / HTTP/1.1,302,Yahoo,Apple macOS,17:45:50
3208,3209.0,10.131.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,bing,Apple macOS,17:45:51
3209,3210.0,10.131.2.1,30/Nov/2017,POST /process.php HTTP/1.1,302,bing,Linux Operating System,17:45:54
3210,3211.0,10.131.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Yahoo,Microsoft Windows,17:45:54
3211,3212.0,10.131.0.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Google,Linux Operating System,17:45:55
3212,3213.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,bing,Apple macOS,17:45:57
3213,3214.0,10.131.0.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Lycos,Google's Android OS,17:46:17
3214,3215.0,10.131.0.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Lycos,Google's Android OS,17:46:41
3215,3216.0,10.131.2.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Google,Linux Operating System,17:46:44
3216,3217.0,10.130.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,bing,Apple macOS,17:46:46
3217,3218.0,10.130.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,bing,Microsoft Windows,17:46:46
3218,3219.0,10.130.2.1,30/Nov/2017,GET /img/ruet.png HTTP/1.1,200,Yandex,Google's Android OS,17:46:46
3219,3220.0,10.130.2.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=samin_1610002 HTTP/1.1,200,Lycos,Apple iOS,17:46:57
3220,3221.0,10.130.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Lycos,Linux Operating System,17:47:02
3221,3222.0,10.128.2.1,30/Nov/2017,GET /details.php?id=43 HTTP/1.1,200,bing,Google's Android OS,17:47:10
3222,3223.0,10.128.2.1,30/Nov/2017,GET / HTTP/1.1,200,Google,Apple macOS,17:47:13
3223,3224.0,10.128.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Lycos,Google's Android OS,17:47:20
3224,3225.0,10.128.2.1,30/Nov/2017,GET /details.php?id=43 HTTP/1.1,200,Lycos,Google's Android OS,17:47:24
3225,3226.0,10.128.2.1,30/Nov/2017,GET / HTTP/1.1,200,Yandex,Google's Android OS,17:48:27
3226,3227.0,10.131.2.1,30/Nov/2017,GET /contestsubmit.php?id=41 HTTP/1.1,200,Yahoo,Microsoft Windows,17:48:27
3227,3228.0,10.131.2.1,30/Nov/2017,POST /pcompile.php HTTP/1.1,200,Google,Apple macOS,17:48:33
3228,3229.0,10.131.2.1,30/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,Yahoo,Linux Operating System,17:48:37
3229,3230.0,10.131.2.1,30/Nov/2017,GET /details.php?name=Matrix%20For%20My%20Valentine%20&cod=16 HTTP/1.1,200,Lycos,Linux Operating System,17:48:40
3230,3231.0,10.128.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yahoo,Linux Operating System,17:48:43
3231,3232.0,10.131.2.1,30/Nov/2017,GET / HTTP/1.1,200,Yahoo,Apple macOS,17:49:07
3232,3233.0,10.130.2.1,30/Nov/2017,GET /contest.php HTTP/1.1,200,Yahoo,Linux Operating System,17:50:08
3233,3234.0,10.130.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,bing,Linux Operating System,17:50:10
3234,3235.0,10.130.2.1,30/Nov/2017,GET /details.php?id=46 HTTP/1.1,200,Lycos,Apple iOS,17:50:15
3235,3236.0,10.130.2.1,30/Nov/2017,GET /contest.php HTTP/1.1,200,Yandex,Apple iOS,17:50:31
3236,3237.0,10.130.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yandex,Apple iOS,17:50:33
3237,3238.0,10.130.2.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,bing,Google's Android OS,17:50:38
3238,3239.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Lycos,Google's Android OS,17:52:18
3239,3240.0,10.131.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Yandex,Apple macOS,17:52:21
3240,3241.0,10.131.2.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=samin_1610002 HTTP/1.1,200,Lycos,Microsoft Windows,17:52:33
3241,3242.0,10.131.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,bing,Microsoft Windows,17:52:40
3242,3243.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yahoo,Apple macOS,17:52:44
3243,3244.0,10.131.0.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Google,Apple macOS,17:53:47
3244,3245.0,10.131.0.1,30/Nov/2017,GET /contestsubmit.php?id=41 HTTP/1.1,200,Yandex,Apple iOS,17:53:51
3245,3246.0,10.131.0.1,30/Nov/2017,GET /details.php?name=Matrix%20For%20My%20Valentine%20&cod=16 HTTP/1.1,200,bing,Linux Operating System,17:53:55
3246,3247.0,10.131.0.1,30/Nov/2017,POST /pcompile.php HTTP/1.1,200,Google,Google's Android OS,17:53:55
3247,3248.0,10.131.0.1,30/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,Lycos,Google's Android OS,17:53:59
3248,3249.0,10.131.0.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Yandex,Google's Android OS,17:54:09
3249,3250.0,10.131.2.1,30/Nov/2017,GET /details.php?id=45 HTTP/1.1,200,Yahoo,Linux Operating System,17:54:09
3250,3251.0,10.131.0.1,30/Nov/2017,GET /img/ruet.png HTTP/1.1,200,bing,Google's Android OS,17:54:10
3251,3252.0,10.131.0.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,bing,Apple iOS,17:54:16
3252,3253.0,10.131.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Lycos,Linux Operating System,17:54:17
3253,3254.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,bing,Apple macOS,17:54:22
3254,3255.0,10.131.0.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Lycos,Microsoft Windows,17:54:23
3255,3256.0,10.131.2.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,bing,Apple iOS,17:54:31
3256,3257.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yandex,Microsoft Windows,17:55:38
3257,3258.0,10.131.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Yahoo,Apple macOS,17:55:40
3258,3259.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yahoo,Apple macOS,17:56:57
3259,3260.0,10.131.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Google,Microsoft Windows,17:57:06
3260,3261.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Lycos,Apple iOS,17:57:26
3261,3262.0,10.131.2.1,30/Nov/2017,GET /contestsubmit.php?id=45 HTTP/1.1,200,Yahoo,Microsoft Windows,17:57:36
3262,3263.0,10.131.2.1,30/Nov/2017,POST /pcompile.php HTTP/1.1,200,bing,Microsoft Windows,17:57:53
3263,3264.0,10.131.2.1,30/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,Yahoo,Microsoft Windows,17:58:07
3264,3265.0,10.129.2.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Lycos,Microsoft Windows,17:58:23
3265,3266.0,10.131.2.1,30/Nov/2017,GET /details.php?name=Research%20Items&cod=16 HTTP/1.1,200,Yandex,Linux Operating System,17:58:27
3266,3267.0,10.128.2.1,30/Nov/2017,GET /contest.php HTTP/1.1,200,Yahoo,Google's Android OS,17:58:45
3267,3268.0,10.128.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Lycos,Microsoft Windows,17:58:48
3268,3269.0,10.128.2.1,30/Nov/2017,GET /img/ruet.png HTTP/1.1,200,Yandex,Apple iOS,17:58:49
3269,3270.0,10.128.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yahoo,Apple iOS,17:58:56
3270,3271.0,10.128.2.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Lycos,Apple macOS,17:59:02
3271,3272.0,10.128.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Lycos,Microsoft Windows,17:59:37
3272,3273.0,10.128.2.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Yandex,Google's Android OS,17:59:42
